id,expansion,name,rarity,color_identity,mana_value,types,is_booster
71915,M21,Brash Taunter,rare,R,5,Creature - Goblin,True
71916,M21,Burn Bright,common,R,3,Instant,True
71917,M21,"Chandra, Heart of Fire",mythic,R,5,Legendary Planeswalker - Chandra,True
71918,M21,Chandra's Incinerator,rare,R,6,Creature - Elemental,True
71919,M21,Chandra's Magmutt,common,R,2,Creature - Elemental Dog,True
71920,M21,Chandra's Pyreling,uncommon,R,2,Creature - Elemental Lizard,True
71921,M21,Conspicuous Snoop,rare,R,2,Creature - Goblin Rogue,True
71922,M21,Crash Through,common,R,1,Sorcery,True
71923,M21,Destructive Tampering,common,R,3,Sorcery,True
71924,M21,Double Vision,rare,R,5,Enchantment,True
71925,M21,Fiery Emancipation,mythic,R,6,Enchantment,True
71926,M21,Furious Rise,uncommon,R,3,Enchantment,True
71927,M21,Furor of the Bitten,common,R,1,Enchantment - Aura,True
71928,M21,"Gadrak, the Crown-Scourge",rare,R,3,Legendary Creature - Dragon,True
71929,M21,Goblin Arsonist,common,R,1,Creature - Goblin Shaman,True
71930,M21,Goblin Wizardry,common,R,4,Instant,True
71931,M21,Havoc Jester,uncommon,R,5,Creature - Devil,True
71932,M21,Heartfire Immolator,uncommon,R,2,Creature - Human Wizard,True
71933,M21,Hellkite Punisher,uncommon,R,7,Creature - Dragon,True
71934,M21,Hobblefiend,common,R,2,Creature - Devil,True
71935,M21,Igneous Cur,common,R,2,Creature - Elemental Dog,True
71936,M21,Kinetic Augur,uncommon,R,4,Creature - Human Shaman,True
71937,M21,Onakke Ogre,common,R,3,Creature - Ogre Warrior,True
71938,M21,Pitchburn Devils,common,R,5,Creature - Devil,True
71939,M21,Sanctum of Shattered Heights,uncommon,R,3,Legendary Enchantment - Shrine,True
71940,M21,Scorching Dragonfire,common,R,2,Instant,True
71941,M21,Shock,common,R,1,Instant,True
71942,M21,Soul Sear,uncommon,R,3,Instant,True
71943,M21,Spellgorger Weird,common,R,3,Creature - Weird,True
71944,M21,"Subira, Tulzidi Caravanner",rare,R,3,Legendary Creature - Human Shaman,True
71945,M21,Sure Strike,common,R,2,Instant,True
71946,M21,Terror of the Peaks,mythic,R,5,Creature - Dragon,True
71947,M21,Thrill of Possibility,common,R,2,Instant,True
71948,M21,Traitorous Greed,uncommon,R,4,Sorcery,True
71949,M21,Transmogrify,rare,R,4,Sorcery,True
71950,M21,Turn to Slag,common,R,5,Sorcery,True
71951,M21,Turret Ogre,common,R,4,Creature - Ogre Warrior,True
71952,M21,Unleash Fury,uncommon,R,2,Instant,True
71953,M21,Volcanic Geyser,uncommon,R,2,Instant,True
71954,M21,Volcanic Salvo,rare,R,12,Sorcery,True
71955,M21,"Azusa, Lost but Seeking",rare,G,3,Legendary Creature - Human Monk,True
71956,M21,Burlfist Oak,uncommon,G,4,Creature - Treefolk,True
71957,M21,Canopy Stalker,uncommon,G,4,Creature - Cat,True
71958,M21,Colossal Dreadmaw,common,G,6,Creature - Dinosaur,True
71959,M21,Cultivate,uncommon,G,3,Sorcery,True
71960,M21,Drowsing Tyrannodon,common,G,2,Creature - Dinosaur,True
71961,M21,Elder Gargaroth,mythic,G,5,Creature - Beast,True
71962,M21,Feline Sovereign,rare,G,3,Creature - Cat,True
71963,M21,Fierce Empath,uncommon,G,3,Creature - Elf,True
71964,M21,Fungal Rebirth,uncommon,G,3,Instant,True
71965,emblems,"Garruk, Unleashed Emblem",common,,0,Emblem,False
71966,M21,Garruk's Gorehorn,common,G,5,Creature - Beast,True
71967,M21,Garruk's Harbinger,rare,G,3,Creature - Beast,True
71968,M21,Garruk's Uprising,uncommon,G,3,Enchantment,True
71969,M21,Gnarled Sage,common,G,5,Creature - Treefolk Druid,True
71970,M21,Heroic Intervention,rare,G,2,Instant,True
71971,M21,Hunter's Edge,common,G,4,Sorcery,True
71972,M21,Invigorating Surge,uncommon,G,3,Instant,True
71973,M21,"Jolrael, Mwonvuli Recluse",rare,G,2,Legendary Creature - Human Druid,True
71974,M21,Life Goes On,common,G,1,Instant,True
71975,M21,Llanowar Visionary,common,G,3,Creature - Elf Druid,True
71976,M21,Ornery Dilophosaur,common,G,4,Creature - Dinosaur,True
71977,M21,Portcullis Vine,common,G,1,Creature - Plant Wall,True
71978,M21,Pridemalkin,common,G,3,Creature - Cat,True
71979,M21,Primal Might,rare,G,1,Sorcery,True
71980,M21,Quirion Dryad,uncommon,G,2,Creature - Dryad,True
71981,M21,Ranger's Guile,common,G,1,Instant,True
71982,M21,Return to Nature,common,G,2,Instant,True
71983,M21,Run Afoul,common,G,1,Instant,True
71984,M21,Sabertooth Mauler,common,G,4,Creature - Cat,True
71985,M21,Sanctum of Fruitful Harvest,uncommon,G,3,Legendary Enchantment - Shrine,True
71986,M21,Scavenging Ooze,rare,G,2,Creature - Ooze,True
71987,M21,Setessan Training,common,G,2,Enchantment - Aura,True
71988,M21,Skyway Sniper,uncommon,G,1,Creature - Elf Archer,True
71989,M21,Snarespinner,common,G,2,Creature - Spider,True
71990,M21,Sporeweb Weaver,rare,G,3,Creature - Spider,True
71991,M21,Thrashing Brontodon,uncommon,G,3,Creature - Dinosaur,True
71992,M21,Titanic Growth,common,G,2,Instant,True
71993,M21,Track Down,common,G,2,Sorcery,True
71994,M21,Trufflesnout,common,G,3,Creature - Boar,True
71995,M21,Warden of the Woods,uncommon,G,6,Creature - Treefolk,True
71996,M21,Wildwood Scourge,uncommon,G,1,Creature - Hydra,True
71997,M21,Alpine Houndmaster,uncommon,RW,2,Creature - Human Warrior,True
71998,M21,Conclave Mentor,uncommon,GW,2,Creature - Centaur Cleric,True
71999,M21,Dire Fleet Warmonger,uncommon,BR,3,Creature - Orc Pirate,True
72000,M21,Experimental Overload,uncommon,RU,4,Sorcery,True
72001,M21,Indulging Patrician,uncommon,BW,3,Creature - Vampire Noble,True
72002,M21,Leafkin Avenger,uncommon,GR,4,Creature - Elemental Druid,True
72003,M21,Lorescale Coatl,uncommon,GU,3,Creature - Snake,True
72004,M21,"Niambi, Esteemed Speaker",rare,UW,2,Legendary Creature - Human Cleric,True
72005,M21,Obsessive Stitcher,uncommon,BU,3,Creature - Human Wizard,True
72006,M21,"Radha, Heart of Keld",rare,GR,3,Legendary Creature - Elf Warrior,True
72007,M21,Sanctum of All,rare,BGRUW,5,Legendary Enchantment - Shrine,True
72008,M21,Twinblade Assassins,uncommon,BG,5,Creature - Elf Assassin,True
72009,M21,Watcher of the Spheres,uncommon,UW,2,Creature - Bird Wizard,True
72010,M21,Chromatic Orrery,mythic,,7,Legendary Artifact,True
72011,M21,Chrome Replicator,uncommon,,5,Artifact Creature - Construct,True
72012,M21,Epitaph Golem,uncommon,,5,Artifact Creature - Golem,True
72013,M21,Forgotten Sentinel,common,,4,Artifact Creature - Golem,True
72014,M21,Mazemind Tome,rare,,2,Artifact,True
72015,M21,Meteorite,uncommon,,5,Artifact,True
72016,M21,Palladium Myr,uncommon,,3,Artifact Creature - Myr,True
72017,M21,Prismite,common,,2,Artifact Creature - Golem,True
72018,M21,Short Sword,common,,1,Artifact - Equipment,True
72019,M21,Silent Dart,common,,1,Artifact,True
72020,M21,Skyscanner,common,,3,Artifact Creature - Thopter,True
72021,M21,Solemn Simulacrum,rare,,4,Artifact Creature - Golem,True
72022,M21,Sparkhunter Masticore,rare,,3,Artifact Creature - Masticore,True
72023,M21,Tormod's Crypt,uncommon,,0,Artifact,True
72024,M21,Animal Sanctuary,rare,,0,Land,True
72025,M21,Bloodfell Caves,common,BR,0,Land,True
72026,M21,Blossoming Sands,common,GW,0,Land,True
72027,M21,Dismal Backwater,common,BU,0,Land,True
72028,M21,Fabled Passage,rare,,0,Land,True
72029,M21,Jungle Hollow,common,BG,0,Land,True
72030,M21,Radiant Fountain,common,,0,Land,True
72031,M21,Rugged Highlands,common,GR,0,Land,True
72032,M21,Scoured Barrens,common,BW,0,Land,True
72033,M21,Swiftwater Cliffs,common,RU,0,Land,True
72034,M21,Temple of Epiphany,rare,RU,0,Land,True
72035,M21,Temple of Malady,rare,BG,0,Land,True
72036,M21,Temple of Mystery,rare,GU,0,Land,True
72037,M21,Temple of Silence,rare,BW,0,Land,True
72038,M21,Temple of Triumph,rare,RW,0,Land,True
72039,M21,Thornwood Falls,common,GU,0,Land,True
72040,M21,Tranquil Cove,common,UW,0,Land,True
72041,M21,Wind-Scarred Crag,common,RW,0,Land,True
72042,M21,"Basri, Devoted Paladin",mythic,W,6,Legendary Planeswalker - Basri,False
72043,M21,Adherent of Hope,common,W,2,Creature - Human Soldier,False
72044,M21,Basri's Aegis,rare,W,4,Sorcery,False
72045,M21,Sigiled Contender,uncommon,W,4,Creature - Human Warrior,False
72046,M21,"Teferi, Timeless Voyager",mythic,U,6,Legendary Planeswalker - Teferi,False
72047,M21,Historian of Zhalfir,uncommon,U,4,Creature - Human Wizard,False
72048,M21,Mystic Skyfish,common,U,3,Creature - Fish,False
72049,M21,Teferi's Wavecaster,rare,U,5,Creature - Merfolk Wizard,False
72050,M21,"Liliana, Death Mage",mythic,B,6,Legendary Planeswalker - Liliana,False
72051,M21,Liliana's Scorn,rare,B,5,Sorcery,False
72052,M21,Liliana's Scrounger,uncommon,B,3,Creature - Human Wizard,False
72053,M21,Spirit of Malevolence,common,B,2,Creature - Spirit,False
72054,M21,"Chandra, Flame's Catalyst",mythic,R,6,Legendary Planeswalker - Chandra,False
72055,M21,Chandra's Firemaw,rare,R,5,Creature - Hellion,False
72056,M21,Keral Keep Disciples,uncommon,R,4,Creature - Human Monk,False
72057,M21,Storm Caller,common,R,3,Creature - Ogre Shaman,False
72058,M21,"Garruk, Savage Herald",mythic,G,6,Legendary Planeswalker - Garruk,False
72059,M21,Garruk's Warsteed,rare,G,5,Creature - Rhino,False
72060,M21,Predatory Wurm,uncommon,G,4,Creature - Wurm,False
72061,M21,Wildwood Patrol,common,G,3,Creature - Centaur Scout,False
72062,TM21,Angel,token,,0,Creature - Angel,False
72063,TM21,Bird,token,,0,Creature - Bird,False
72064,TM21,Griffin,token,,0,Creature - Griffin,False
72065,TM21,Knight,token,,0,Creature - Knight,False
72066,TM21,Soldier,token,,0,Creature - Soldier,False
72067,TM21,Demon,token,,0,Creature - Demon,False
72068,TM21,Zombie,token,,0,Creature - Zombie,False
72069,TM21,Goblin Wizard,token,,0,Creature - Goblin Wizard,False
72070,TM21,Pirate,token,,0,Creature - Pirate,False
72071,TM21,Beast,token,,0,Creature - Beast,False
72072,TM21,Cat,token,,0,Creature - Cat,False
72073,TM21,Saproling,token,,0,Creature - Saproling,False
72074,TM21,Weird,token,,0,Creature - Weird,False
72075,TM21,Construct,token,,0,Artifact Creature - Construct,False
72076,TM21,Treasure,token,,0,Artifact - Treasure,False
72077,TM21,Dog,token,,0,Creature - Dog,False
72078,TM21,Cat,token,,0,Creature - Cat,False
72079,M21,"Rin and Seri, Inseparable",mythic,GRW,4,Legendary Creature - Dog Cat,False
72080,M21,Plains,basic,W,0,Basic Land - Plains,True
72081,M21,Plains,basic,W,0,Basic Land - Plains,True
72082,M21,Plains,basic,W,0,Basic Land - Plains,True
72083,M21,Island,basic,U,0,Basic Land - Island,True
72084,M21,Island,basic,U,0,Basic Land - Island,True
72085,M21,Island,basic,U,0,Basic Land - Island,True
72086,M21,Swamp,basic,B,0,Basic Land - Swamp,True
72087,M21,Swamp,basic,B,0,Basic Land - Swamp,True
72088,M21,Swamp,basic,B,0,Basic Land - Swamp,True
72089,M21,Mountain,basic,R,0,Basic Land - Mountain,True
72090,M21,Mountain,basic,R,0,Basic Land - Mountain,True
72091,M21,Mountain,basic,R,0,Basic Land - Mountain,True
72092,M21,Forest,basic,G,0,Basic Land - Forest,True
72093,M21,Forest,basic,G,0,Basic Land - Forest,True
72094,M21,Forest,basic,G,0,Basic Land - Forest,True
72096,M21,Containment Priest,rare,W,2,Creature - Human Cleric,False
72102,M21,"Basri, Devoted Paladin",mythic,W,6,Legendary Planeswalker - Basri,False
72103,M21,Adherent of Hope,common,W,2,Creature - Human Soldier,False
72104,JMP,Blessed Sanctuary,rare,W,5,Enchantment,True
72105,JMP,Brightmare,uncommon,W,3,Creature - Unicorn,True
72106,JMP,Emiel the Blessed,mythic,GW,4,Legendary Creature - Unicorn,True
72107,JMP,Release the Dogs,uncommon,W,4,Sorcery,True
72108,JMP,Steel-Plume Marshal,rare,W,5,Creature - Bird Soldier,True
72109,JMP,Stone Haven Pilgrim,uncommon,W,2,Creature - Kor Cleric,True
72110,JMP,Supply Runners,uncommon,W,5,Creature - Dog,True
72111,JMP,Trusty Retriever,common,W,4,Creature - Dog,True
72112,JMP,Archaeomender,common,U,3,Creature - Human Wizard,True
72113,JMP,Bruvac the Grandiloquent,mythic,U,3,Legendary Creature - Human Advisor,True
72114,JMP,Corsair Captain,rare,U,3,Creature - Human Pirate,True
72115,JMP,"Inniaz, the Gale Force",rare,UW,5,Legendary Creature - Djinn,True
72116,JMP,"Ormos, Archive Keeper",rare,U,6,Legendary Creature - Sphinx,True
72117,JMP,Scholar of the Lost Trove,rare,U,7,Creature - Sphinx,False
72118,JMP,"Kels, Fight Fixer",rare,BU,4,Legendary Creature - Azra Warlock,True
72119,JMP,Nocturnal Feeder,common,B,3,Creature - Vampire Rogue,True
72120,JMP,"Tinybones, Trinket Thief",mythic,B,2,Legendary Creature - Skeleton Rogue,True
72121,JMP,Witch of the Moors,rare,B,5,Creature - Human Warlock,True
72122,JMP,Chained Brute,uncommon,R,2,Creature - Devil,True
72123,JMP,Immolating Gyre,mythic,R,6,Sorcery,True
72124,JMP,Lightning Phoenix,rare,R,3,Creature - Phoenix,True
72125,JMP,Lightning Visionary,common,R,2,Creature - Minotaur Shaman,True
72126,JMP,Living Lightning,uncommon,R,4,Creature - Elemental Shaman,True
72127,JMP,"Muxus, Goblin Grandee",rare,R,6,Legendary Creature - Goblin Noble,True
72128,JMP,"Sethron, Hurloon General",rare,BR,5,Legendary Creature - Minotaur Warrior,True
72129,JMP,Spiteful Prankster,uncommon,R,3,Creature - Devil,True
72130,JMP,"Zurzoth, Chaos Rider",rare,R,3,Legendary Creature - Devil,True
72131,JMP,Allosaurus Shepherd,mythic,G,1,Creature - Elf Shaman,True
72132,JMP,Branching Evolution,rare,G,3,Enchantment,True
72133,JMP,Neyith of the Dire Hunt,rare,GR,4,Legendary Creature - Human Warrior,True
72134,JMP,Towering Titan,mythic,G,6,Creature - Giant,True
72135,JMP,Lightning-Core Excavator,common,,1,Artifact Creature - Golem,True
72136,JMP,Thriving Bluff,common,R,0,Land,True
72137,JMP,Thriving Grove,common,G,0,Land,True
72138,JMP,Thriving Heath,common,W,0,Land,True
72139,JMP,Thriving Isle,common,U,0,Land,True
72140,JMP,Thriving Moor,common,B,0,Land,True
72141,JMP,Aegis of the Heavens,uncommon,W,2,Instant,True
72142,JMP,Aerial Assault,common,W,3,Sorcery,True
72143,JMP,Affa Guard Hound,uncommon,W,3,Creature - Dog,True
72145,JMP,Alabaster Mage,uncommon,W,2,Creature - Human Wizard,True
72146,JMP,Angel of Mercy,common,W,5,Creature - Angel,True
72147,JMP,Angel of the Dire Hour,rare,W,7,Creature - Angel,True
72149,JMP,Angelic Edict,common,W,5,Sorcery,True
72150,JMP,Angelic Page,common,W,2,Creature - Angel Spirit,True
72151,JMP,Archon of Justice,rare,W,5,Creature - Archon,True
72152,JMP,Archon of Redemption,rare,W,5,Creature - Archon,True
72153,JMP,Battlefield Promotion,common,W,2,Instant,True
72154,JMP,Blessed Spirits,uncommon,W,3,Creature - Spirit,True
72155,JMP,Bulwark Giant,common,W,6,Creature - Giant Soldier,True
72156,JMP,Cathar's Companion,common,W,3,Creature - Dog,True
72157,JMP,Cathars' Crusade,rare,W,5,Enchantment,True
72158,JMP,Celestial Mantle,rare,W,6,Enchantment - Aura,True
72159,JMP,Cloudshift,common,W,1,Instant,True
72160,JMP,Cradle of Vitality,rare,W,4,Enchantment,True
72161,JMP,Dauntless Onslaught,uncommon,W,3,Instant,True
72162,JMP,Divine Arrow,common,W,2,Instant,True
72163,JMP,Duelist's Heritage,rare,W,3,Enchantment,True
72164,JMP,Emancipation Angel,uncommon,W,3,Creature - Angel,True
72165,JMP,Face of Divinity,uncommon,W,3,Enchantment - Aura,True
72166,JMP,Forced Worship,common,W,2,Enchantment - Aura,True
72167,JMP,Fortify,common,W,3,Instant,True
72168,JMP,Gird for Battle,uncommon,W,1,Sorcery,True
72169,JMP,Healer's Hawk,common,W,1,Creature - Bird,True
72170,JMP,High Sentinels of Arashin,rare,W,4,Creature - Bird Soldier,True
72171,JMP,Indomitable Will,common,W,2,Enchantment - Aura,True
72172,JMP,Inspired Charge,common,W,4,Instant,True
72173,JMP,Inspiring Captain,common,W,4,Creature - Human Knight,True
72174,JMP,Inspiring Unicorn,uncommon,W,4,Creature - Unicorn,True
72175,JMP,"Isamaru, Hound of Konda",rare,W,1,Legendary Creature - Dog,True
72176,JMP,Knight of the Tusk,common,W,6,Creature - Human Knight,True
72177,JMP,Knightly Valor,common,W,5,Enchantment - Aura,True
72178,JMP,Kor Spiritdancer,rare,W,2,Creature - Kor Wizard,True
72179,JMP,"Lena, Selfless Champion",rare,W,6,Legendary Creature - Human Knight,True
72180,JMP,Lightwalker,common,W,2,Creature - Human Warrior,True
72181,JMP,"Linvala, Keeper of Silence",mythic,W,4,Legendary Creature - Angel,True
72182,JMP,Long Road Home,uncommon,W,2,Instant,True
72183,JMP,Mentor of the Meek,rare,W,3,Creature - Human Soldier,True
72184,JMP,Mesa Unicorn,common,W,2,Creature - Unicorn,True
72185,JMP,"Mikaeus, the Lunarch",mythic,W,1,Legendary Creature - Human Cleric,True
72186,JMP,Moment of Heroism,common,W,2,Instant,True
72187,JMP,Pacifism,common,W,2,Enchantment - Aura,True
72188,JMP,Path of Bravery,rare,W,3,Enchantment,True
72190,JMP,Patron of the Valiant,uncommon,W,5,Creature - Angel,True
72191,JMP,Raise the Alarm,common,W,2,Instant,True
72192,JMP,Rhox Faithmender,rare,W,4,Creature - Rhino Monk,True
72193,JMP,Ronom Unicorn,common,W,2,Creature - Unicorn,True
72194,JMP,Serra Angel,uncommon,W,5,Creature - Angel,True
72195,JMP,Sky Tether,uncommon,W,1,Enchantment - Aura,True
72196,JMP,Take Heart,common,W,1,Instant,True
72197,JMP,Tandem Tactics,common,W,2,Instant,True
72198,JMP,Valorous Stance,uncommon,W,2,Instant,True
72199,JMP,Voice of the Provinces,common,W,6,Creature - Angel,True
72200,JMP,Aegis Turtle,common,U,1,Creature - Turtle,True
72201,JMP,Battleground Geist,uncommon,U,5,Creature - Spirit,True
72202,JMP,Befuddle,common,U,3,Instant,True
72203,JMP,Belltower Sphinx,uncommon,U,5,Creature - Sphinx,True
72204,JMP,Chart a Course,uncommon,U,2,Sorcery,True
72205,JMP,Cloudreader Sphinx,common,U,5,Creature - Sphinx,True
72206,JMP,Coastal Piracy,uncommon,U,4,Enchantment,True
72207,JMP,Crookclaw Transmuter,common,U,4,Creature - Bird Wizard,True
72208,JMP,Cryptic Serpent,uncommon,U,7,Creature - Serpent,True
72209,JMP,Curiosity,uncommon,U,1,Enchantment - Aura,True
72210,JMP,Curious Obsession,uncommon,U,1,Enchantment - Aura,True
72211,JMP,Departed Deckhand,uncommon,U,2,Creature - Spirit Pirate,True
72212,JMP,Erratic Visionary,common,U,2,Creature - Human Wizard,True
72213,JMP,Essence Flux,uncommon,U,1,Instant,True
72214,JMP,Exclude,uncommon,U,3,Instant,True
72215,JMP,Exclusion Mage,uncommon,U,3,Creature - Human Wizard,True
72216,JMP,"Kira, Great Glass-Spinner",rare,U,3,Legendary Creature - Spirit,True
72217,JMP,Kitesail Corsair,common,U,2,Creature - Human Pirate,True
72218,JMP,Leave in the Dust,common,U,4,Instant,True
72219,JMP,Murmuring Phantasm,common,U,2,Creature - Spirit,True
72220,JMP,Mystic Archaeologist,rare,U,2,Creature - Human Wizard,True
72221,JMP,Narcolepsy,common,U,2,Enchantment - Aura,True
72222,JMP,Nebelgast Herald,uncommon,U,3,Creature - Spirit,True
72223,JMP,Octoprophet,common,U,4,Creature - Octopus,True
72224,JMP,Oneirophage,uncommon,U,4,Creature - Squid Illusion,True
72225,JMP,Peel from Reality,common,U,2,Instant,True
72226,JMP,Prescient Chimera,common,U,5,Creature - Chimera,True
72227,JMP,Prosperous Pirates,common,U,5,Creature - Human Pirate,True
72228,JMP,Rattlechains,rare,U,2,Creature - Spirit,True
72230,JMP,Reckless Scholar,uncommon,U,3,Creature - Human Wizard,True
72232,JMP,Rishadan Airship,common,U,3,Creature - Human Pirate,True
72233,JMP,Sage's Row Savant,common,U,2,Creature - Vedalken Wizard,True
72234,JMP,Sailor of Means,common,U,3,Creature - Human Pirate,True
72235,JMP,Sea Gate Oracle,common,U,3,Creature - Human Wizard,True
72236,JMP,Selhoff Occultist,common,U,3,Creature - Human Rogue,True
72237,JMP,Serendib Efreet,rare,U,3,Creature - Efreet,True
72238,JMP,Sharding Sphinx,rare,U,6,Artifact Creature - Sphinx,True
72239,JMP,Sigiled Starfish,uncommon,U,2,Creature - Starfish,True
72240,JMP,Spectral Sailor,uncommon,U,1,Creature - Spirit Pirate,True
72241,JMP,Storm Sculptor,common,U,4,Creature - Merfolk Wizard,True
72242,JMP,Sweep Away,common,U,3,Instant,True
72243,JMP,"Talrand, Sky Summoner",rare,U,4,Legendary Creature - Merfolk Wizard,True
72244,JMP,Talrand's Invocation,uncommon,U,4,Sorcery,True
72245,JMP,Thirst for Knowledge,uncommon,U,3,Instant,True
72246,JMP,Thought Collapse,common,U,3,Instant,True
72248,JMP,Towering-Wave Mystic,common,U,2,Creature - Merfolk Wizard,True
72249,JMP,Vedalken Archmage,rare,U,4,Creature - Vedalken Wizard,True
72250,JMP,Vedalken Entrancer,common,U,4,Creature - Vedalken Wizard,True
72251,JMP,Voyage's End,common,U,2,Instant,True
72252,JMP,Wall of Lost Thoughts,uncommon,U,2,Creature - Wall,True
72253,JMP,Warden of Evos Isle,uncommon,U,3,Creature - Bird Wizard,True
72254,JMP,Waterknot,common,U,3,Enchantment - Aura,True
72255,JMP,Whelming Wave,rare,U,4,Sorcery,True
72256,JMP,Windreader Sphinx,rare,U,7,Creature - Sphinx,True
72257,JMP,Windstorm Drake,uncommon,U,5,Creature - Drake,True
72258,JMP,Winged Words,common,U,3,Sorcery,True
72259,JMP,Wishful Merfolk,common,U,2,Creature - Merfolk,True
72260,JMP,Wizard's Retort,uncommon,U,3,Instant,True
72261,JMP,Agonizing Syphon,common,B,4,Sorcery,True
72262,JMP,Assassin's Strike,uncommon,B,6,Sorcery,True
72263,JMP,Bake into a Pie,common,B,4,Instant,True
